pair,date,high,low,open,close,volume
USDT_BTC,1622548800,100.25924792917579,95.246285532717,96.9224031118075,97.94683202794127,122194005
USDT_BTC,1622545200,99.56713387728767,94.58877718342329,97.48530941169193,96.42293657275314,90812462.85
USDT_BTC,1622541600,98.92875494670982,93.98231719937432,96.35118507672206,95.94098898198963,101992700.9
USDT_BTC,1622538000,100.60382347472412,95.57363230098791,98.16993097922523,99.15318700611793,98565251.35
USDT_BTC,1622534400,98.60029977694543,93.67028478809816,95.31484487459153,96.45418635368138,210515123.7
USDT_BTC,1622530800,102.0906339339607,96.98610223726266,99.22628780371326,99.31769821492043,100313042.7
USDT_BTC,1622527200,102.0478869822342,96.94549263312248,98.78468775851226,99.13280517880125,111290611.2
USDT_BTC,1622523600,100.5081719341837,95.48276333747451,98.78446208844817,97.76053795065368,96537837.28
USDT_BTC,1622520000,100.47320653728374,95.44954621041956,97.29833801052655,98.34416629260772,64976976.77
USDT_BTC,1622516400,102.69871130485623,97.56377573961342,99.74162389914592,99.91084068675794,116905766.8
USDT_BTC,1622512800,103.82639712629364,98.63507726997895,100.59483511723742,101.40340321027325,113551230.2
USDT_BTC,1622509200,102.68868158763532,97.55424750825354,100.33015220657575,100.18676198281682,118173642.8
USDT_BTC,1622505600,102.00229921094984,96.90218425040234,99.3853582138718,99.46170950736516,196926607.5
USDT_BTC,1622502000,103.01889252650255,97.86794790017743,100.70185836496913,100.23286657749891,98660484.55
USDT_BTC,1622498400,102.66364586158272,97.53046356850358,100.40144655832908,100.48811206699041,86091105.8
USDT_BTC,1622494800,107.87376133048326,102.4800732639591,106.72732414483194,104.91115116225282,54590957.95
USDT_BTC,1622491200,102.62261158281444,97.49148100367371,99.93544037782144,99.26732063312834,62422937.08
USDT_BTC,1622487600,103.5589362892322,98.38098947477057,101.18984264406674,100.78336201063247,72040569.56
USDT_BTC,1622484000,105.33306951792578,100.06641604202949,101.62454359697381,103.1365725485667,70542843.95
USDT_BTC,1622480400,100.37581858142386,95.35702765235266,97.78422678207929,98.19430927999026,147660645
USDT_BTC,1622476800,102.67075230195455,97.53721468685681,100.65137979178027,99.1898349710921,234665903
USDT_BTC,1622473200,103.03135039462038,97.87978287488936,100.22049496164598,100.77698540304118,153858395.1
USDT_BTC,1622469600,101.39735604543088,96.32748824315934,99.41877043101086,99.49171205704396,158281846.4
USDT_BTC,1622466000,104.8542576221419,99.6115447410348,102.4198295635206,103.18142458383916,185178921.1
USDT_BTC,1622462400,101.89031038534077,96.79579486607372,99.56878085692492,98.82082620520683,186290637
USDT_BTC,1622458800,103.9168475502359,98.7210051727241,101.40013728135278,101.78602175654633,190891250.1
USDT_BTC,1622455200,99.11764098694324,94.16175893759608,96.43015522426259,96.39212629667448,320451182.7
USDT_BTC,1622451600,102.00694691320805,96.90659956754764,99.35672880122985,98.8984051803662,157177579.6
USDT_BTC,1622448000,102.0613946179872,96.95832488708784,99.15862781275051,99.75947652776253,168933078.3
USDT_BTC,1622444400,100.51119003275836,95.48563053112044,98.1428993754498,98.24493173190541,213849731.4
USDT_BTC,1622440800,104.24319894290224,99.03103899575713,101.41087341256437,102.46302485144007,137432996.9
USDT_BTC,1622437200,100.68072954565167,95.64669306836909,97.9517126668149,98.43851859118472,121336201.3
USDT_BTC,1622433600,100.11186453668103,95.10627130984697,98.06237312695488,97.7552857015057,92043491.16
USDT_BTC,1622430000,102.46264162783248,97.33950954644085,99.13555821365645,99.97362563235771,118597529.7
USDT_BTC,1622426400,99.87637387472321,94.88255518098705,98.00340879191246,96.97303320240316,133842135.9
USDT_BTC,1622422800,97.96615351968912,93.06784584370466,95.11192313925518,95.83909120025605,121477337.4
USDT_BTC,1622419200,100.3525883945689,95.33495897484045,97.6840726272061,97.86551944529072,119729973.9
USDT_BTC,1622415600,103.7092544362244,98.52379171441318,101.01788253970503,101.56751101748384,57169174.33
USDT_BTC,1622412000,100.94187835593735,95.89478443814048,98.13572672347604,97.71815466013413,61845441.63
USDT_BTC,1622408400,98.97684511153047,94.02800285595394,97.65807566349154,95.89463378582735,55731642.82
USDT_BTC,1622404800,97.89776091908391,93.0028728731297,95.83046172133717,95.2457989969295,103664608.3
USDT_BTC,1622401200,94.01327589426735,89.31261209955397,91.0415901761518,91.9121803234224,58120993.68
USDT_BTC,1622397600,97.35981740736418,92.49182653699596,95.08353321987826,94.41685781246427,107074483
USDT_BTC,1622394000,98.16748368074785,93.25910949671045,95.39970539346585,96.3053122235917,78456527.12
USDT_BTC,1622390400,95.33416278726226,90.56745464789914,91.97341897161763,92.41247990666385,105816196.1
USDT_BTC,1622386800,96.66900350155237,91.83555332647474,94.31556414588863,94.38096778452709,78381085.58
USDT_BTC,1622383200,93.84764073605098,89.15525869924842,90.81000293033682,91.46380409977368,111352590.4
USDT_BTC,1622379600,90.16210123113859,85.65399616958166,88.35159593928559,87.7698242710785,100905892
USDT_BTC,1622376000,89.62024585335861,85.13923356069067,87.07161673795181,86.91933810146823,173937486.5
USDT_BTC,1622372400,92.42721212045105,87.80585151442848,89.60584734769338,89.57691471204143,145323843.4
USDT_BTC,1622368800,93.35217854931805,88.68456962185215,91.56327467923221,91.3467027444282,98745851.24
USDT_BTC,1622365200,92.0541145124703,87.45140878684678,89.31403350828256,89.90192018810595,76117938.65
USDT_BTC,1622361600,88.23250829510938,83.8208828803539,86.39270507078379,85.37499663836455,118728731.2
USDT_BTC,1622358000,88.98578009650095,84.5364910916759,86.93767616033605,87.24309453003183,146548011.3
USDT_BTC,1622354400,90.06000902597084,85.5570085746723,88.14050766187758,87.349253174626,166608363.9
USDT_BTC,1622350800,88.72515564440685,84.2888978621865,86.76190660165491,87.33888350912545,145924860.6
USDT_BTC,1622347200,89.44608231875326,84.9737782028156,87.57094934943758,87.36282087214734,125181274.2
USDT_BTC,1622343600,83.00277687002136,78.8526380265203,81.60303334669634,80.05584255425893,101174774.5
USDT_BTC,1622340000,84.30295755160613,80.08780967402582,81.7833746353846,81.88219538049182,89074825.43
