pair,date,high,low,open,close,volume
USDT_BTC,1622548800,99.12978270111422,94.1732935660585,96.65786715667487,95.99241999787509,122194005
USDT_BTC,1622545200,97.43148301088361,92.55990886033942,94.8792667245217,95.30619827795599,90812462.85
USDT_BTC,1622541600,97.8992851673814,93.00432090901232,95.70174813551532,95.56725427872844,101992700.9
USDT_BTC,1622538000,101.9010815814453,96.80602750237303,99.01670825964675,99.36181056334577,98565251.35
USDT_BTC,1622534400,99.81387878307076,94.82318484391722,97.32743070425887,98.25058972292173,210515123.7
USDT_BTC,1622530800,101.59862501242259,96.51869376180146,98.54164892222202,99.26490590349603,100313042.7
USDT_BTC,1622527200,101.51709301739726,96.44123836652739,99.20577783386136,98.43354001548384,111290611.2
USDT_BTC,1622523600,100.6914144712977,95.65684374773282,98.00956272751172,98.29130374947518,96537837.28
USDT_BTC,1622520000,100.95748401595351,95.90960981515583,98.48000785126793,97.70473966658552,64976976.77
USDT_BTC,1622516400,102.09469453233892,96.98995980572197,98.87625725761087,99.76800467825683,116905766.8
USDT_BTC,1622512800,102.93142428391302,97.78485306971736,99.8133041566769,100.52657900664872,113551230.2
USDT_BTC,1622509200,98.58338272528722,93.65421358902286,97.11535546798761,96.61414002699141,118173642.8
USDT_BTC,1622505600,102.1239921732419,97.0177925645798,99.10279557087647,99.19972564766373,196926607.5
USDT_BTC,1622502000,102.95642324511142,97.80860208285584,100.87633932767477,99.21717397166793,98660484.55
USDT_BTC,1622498400,103.60345072871397,98.42327819227826,100.38175645662142,101.34441368780234,86091105.8
USDT_BTC,1622494800,105.81054742205403,100.52002005095132,103.381515599478,103.60656446247347,54590957.95
USDT_BTC,1622491200,99.62427456447541,94.64306083625164,97.33707076255857,97.35035677009085,62422937.08
USDT_BTC,1622487600,104.6037576361087,99.37356975430326,101.91408934870714,102.45666363861247,72040569.56
USDT_BTC,1622484000,100.77429968506715,95.73558470081379,98.67340196850239,97.68521662320208,70542843.95
USDT_BTC,1622480400,103.26747084169612,98.10409729961131,99.85861045278723,100.38105884311858,147660645
USDT_BTC,1622476800,104.59340460695259,99.36373437660495,101.40339773441427,102.16614935118703,234665903
USDT_BTC,1622473200,104.84706651733335,99.60471319146667,102.14749584910219,102.28133617376844,153858395.1
USDT_BTC,1622469600,101.29289872946615,96.22825379299283,97.64379234619923,98.42081318446327,158281846.4
USDT_BTC,1622466000,102.86372674382334,97.72054040663217,100.43462337169963,100.3649746128892,185178921.1
USDT_BTC,1622462400,101.57953724102319,96.50056037897203,100.5781406547351,99.04159195993851,186290637
USDT_BTC,1622458800,105.60822040516318,100.32780938490502,101.90453526683514,103.27681547294608,190891250.1
USDT_BTC,1622455200,102.54475013978012,97.41751263279112,99.8029035643932,100.10119670084198,320451182.7
USDT_BTC,1622451600,105.29818955495459,100.03328007720685,101.8364995711853,102.51350123508341,157177579.6
USDT_BTC,1622448000,97.47931591292726,92.60535011728089,94.78615190488335,94.3697231615614,168933078.3
USDT_BTC,1622444400,103.06911437041057,97.91565865189004,100.82279253309183,99.96941345712197,213849731.4
USDT_BTC,1622440800,104.15071851320789,98.9431825875475,101.13172464114656,101.63718506675468,137432996.9
USDT_BTC,1622437200,102.38950752315223,97.27003214699462,99.46914521204366,100.03854617047597,121336201.3
USDT_BTC,1622433600,102.45146441428176,97.32889119356767,100.60937584819098,99.62912459071947,92043491.16
USDT_BTC,1622430000,101.73209841553356,96.64549349475688,99.64091180943977,99.55632312065478,118597529.7
USDT_BTC,1622426400,104.53954977006009,99.31257228155708,102.778399965008,101.42337972790259,133842135.9
USDT_BTC,1622422800,99.52288064526257,94.54673661299944,97.26618987525141,96.3640257016091,121477337.4
